user_id,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Open_Prod,Close_Prod,Total_Rel_Chng,Total_Rel_Chng_Ratio,Open_Prod_Q1,Open_Prod_Q2,Open_Prod_Q3,Open_Prod_Q4,Close_Prod_Q1,Close_Prod_Q2,Close_Prod_Q3,Close_Prod_Q4,Contacts_Count_12_mon,Total_Trans_Ct_12_mon,Total_Buy_Amt,Total_Dep_Amt
713591283,Existing Customer,36,F,3,Uneducated,Married,Unknown,Blue,23,6,7,5,8,1.33,"",2,2,3,"",2,2,1,12,96,126994,133166
713725683,Existing Customer,36,F,0,College,Single,Less than $40K,Blue,27,6,6,4,8,1.33,2,2,1,1,1,"",1,2,10,85,111500,106467
714003483,Existing Customer,37,M,1,Doctorate,Unknown,$60K - $80K,Blue,36,1,7,2,6,6.0,"",1,2,4,1,"","",1,9,93,107549,100066
714503433,Attrited Customer,57,F,2,Doctorate,Married,Less than $40K,Blue,36,1,6,2,5,5.0,2,1,1,2,1,1,"","",8,98,103934,154969
715209333,Existing Customer,32,M,0,High School,Single,$60K - $80K,Blue,36,1,6,8,-1,-1.0,2,2,2,"",1,2,3,2,14,82,94186,96840
715225458,Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,36,6,4,3,7,1.17,"","",2,2,"","",2,1,7,104,93051,179648
715277583,Existing Customer,55,F,3,Uneducated,Divorced,Less than $40K,Blue,36,3,4,4,3,1.0,2,"",2,"",1,"","",3,8,70,75205,87195
715570533,Attrited Customer,48,M,3,Post-Graduate,Unknown,$120K +,Blue,35,2,6,9,-1,-0.5,1,2,2,1,2,1,6,"",15,84,116928,81850
716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,3,8,1,0.17,1,"",2,"",1,1,4,2,11,97,153712,105398
716244033,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,33,2,3,6,-1,-0.5,1,1,"",1,3,2,1,"",9,86,111628,109608
716345283,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,8,12,1,0.2,4,1,2,1,4,2,3,3,20,78,112516,82866
716686158,Existing Customer,59,F,0,Post-Graduate,Married,Less than $40K,Blue,49,5,5,6,4,0.8,4,1,"","",2,"",1,3,11,86,107761,102818
717659883,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,36,3,4,7,0,0.0,1,2,"",1,1,2,2,2,11,95,127504,103787
717942033,Existing Customer,52,M,2,Uneducated,Unknown,$120K +,Blue,42,1,6,6,1,1.0,2,2,"",2,2,1,2,1,12,84,110205,89006
718383183,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,39,2,3,8,-3,-1.5,"",2,1,"",3,1,3,1,11,90,108366,133923
719647383,Existing Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,36,5,5,9,1,0.2,"",1,1,3,2,2,2,3,14,94,118834,86018
719686458,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,6,6,8,4,0.67,1,2,3,"",6,1,"",1,14,94,128334,106483
720075558,Existing Customer,50,M,4,College,Married,$120K +,Blue,36,6,10,5,11,1.83,4,2,3,1,2,"",3,"",15,96,113449,124237
720205608,Existing Customer,52,F,1,Uneducated,Married,Unknown,Blue,36,6,7,3,10,1.67,3,2,1,1,1,"",1,1,10,93,136943,96415
720299283,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Blue,33,2,2,10,-6,-3.0,"",1,1,"",2,2,3,3,12,106,155150,133298
720973833,Existing Customer,49,M,2,Graduate,Divorced,$60K - $80K,Blue,36,5,2,4,3,0.6,"",1,"",1,2,1,1,"",6,89,111841,123813
721522533,Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,35,6,6,4,8,1.33,3,1,1,1,2,"","",2,10,94,139565,123212
771069033,Existing Customer,56,M,1,Unknown,Unknown,$60K - $80K,Blue,43,2,6,2,6,3.0,2,2,2,"",1,"",1,"",8,95,108738,128409
771411408,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,38,2,3,6,-1,-0.5,"","","",3,"","",4,2,9,93,142082,83902
772837083,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,32,2,3,5,0,0.0,1,"",2,"",2,1,1,1,8,107,141178,123735
779713608,Existing Customer,52,M,2,High School,Married,$120K +,Blue,36,5,3,6,2,0.4,"",1,1,1,1,2,1,2,9,72,89229,94442
787231233,Existing Customer,34,M,5,Post-Graduate,Single,$80K - $120K,Silver,28,3,5,3,5,1.67,2,"",3,"","","",1,2,8,89,112298,120076
787578183,Existing Customer,36,M,3,High School,Single,$80K - $120K,Blue,28,5,9,4,10,2.0,2,4,2,1,2,1,1,"",13,84,105445,109200
794558658,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,34,3,6,5,4,1.33,3,2,"",1,1,1,3,"",11,103,120759,141096
806970033,Existing Customer,48,M,3,High School,Unknown,$40K - $60K,Blue,43,2,1,3,0,0.0,"",1,"","",1,"","",2,4,98,123720,116116
810321933,Existing Customer,35,M,3,High School,Unknown,$80K - $120K,Blue,30,5,4,6,3,0.6,1,1,"",2,1,2,1,2,10,93,110574,124508
811793433,Existing Customer,50,F,3,Graduate,Divorced,Unknown,Silver,45,2,9,1,10,5.0,2,4,2,1,1,"","","",10,80,128491,87436
821768658,Attrited Customer,52,M,0,Unknown,Single,$120K +,Blue,48,4,6,6,4,1.0,1,1,"",4,2,2,"",2,12,100,157755,126710
825368658,Existing Customer,40,F,4,High School,Single,Less than $40K,Blue,36,5,10,5,10,2.0,3,2,3,2,1,2,1,1,15,111,128531,140676
825831933,Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,48,4,7,15,-4,-1.0,3,1,1,2,5,5,3,2,22,93,149867,87075
708385533,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Silver,36,2,7,5,4,2.0,"",3,2,2,2,"",3,"",12,91,81858,146051
708768258,Existing Customer,51,F,4,Doctorate,Married,Less than $40K,Blue,43,6,1,9,-2,-0.33,"","","",1,1,3,3,2,10,99,155085,108688
709161108,Attrited Customer,44,M,1,Unknown,Single,$60K - $80K,Blue,33,3,5,9,-1,-0.33,2,1,1,1,1,2,5,1,14,109,160813,107621
709176108,Existing Customer,56,F,4,Post-Graduate,Unknown,Less than $40K,Blue,49,5,4,8,1,0.2,"","",3,1,2,2,3,1,12,83,114112,115170
709267308,Existing Customer,62,M,1,Graduate,Married,$80K - $120K,Blue,49,3,3,5,1,0.33,1,1,1,"",1,2,1,1,8,101,103436,158927
709436883,Existing Customer,56,F,2,Uneducated,Single,$40K - $60K,Blue,48,6,8,4,10,1.67,5,"","",3,1,1,2,"",12,93,103617,128365
710524533,Attrited Customer,38,F,4,College,Married,$40K - $60K,Blue,36,4,5,2,7,1.75,1,3,1,"","","",1,1,7,84,123025,94666
710592933,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,30,3,4,4,3,1.0,"",1,1,2,1,1,2,"",8,81,73702,114443
710915358,Existing Customer,63,F,0,College,Single,Unknown,Blue,55,5,5,8,2,0.4,"","",4,1,4,1,1,2,13,90,126345,105126
711125358,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Blue,39,4,6,7,3,0.75,2,1,1,2,1,1,2,3,13,81,112589,111948
711252258,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,36,1,6,4,3,3.0,"",3,2,1,"",1,2,1,10,88,100954,121335
711626658,Attrited Customer,62,F,1,High School,Single,Less than $40K,Blue,36,2,2,4,0,0.0,"","",1,1,1,"",3,"",6,96,111240,144749
712444533,Existing Customer,43,M,2,High School,Single,$80K - $120K,Blue,36,6,4,7,3,0.5,1,"",3,"",1,1,2,3,11,106,177835,95566
712914783,Existing Customer,43,M,5,Graduate,Single,$40K - $60K,Blue,31,4,5,1,8,2.0,2,2,1,"",1,"","","",6,98,103480,137038
713213133,Existing Customer,36,M,2,Graduate,Single,$40K - $60K,Blue,36,2,3,3,2,1.0,2,"",1,"","",2,1,"",6,98,105632,127968
713726958,Attrited Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,21,5,3,4,4,0.8,1,1,1,"",1,1,2,"",7,95,123064,125375
713743158,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,36,4,4,6,2,0.5,"",2,"",2,1,"",4,1,10,108,124786,156140
713761608,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Silver,34,2,3,4,1,0.5,"",1,1,1,1,"",3,"",7,92,131311,102554
713792583,Existing Customer,52,F,2,Graduate,Single,Unknown,Blue,43,5,6,4,7,1.4,1,2,1,2,"",1,2,1,10,96,117272,130888
714253983,Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,36,4,6,8,2,0.5,2,3,1,"",1,3,"",4,14,81,110100,113845
714820158,Attrited Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,6,2,4,4,0.67,"",1,"",1,2,"",1,1,6,101,120911,121026
715123983,Existing Customer,43,F,1,College,Single,Less than $40K,Blue,36,3,2,9,-4,-1.33,"",2,"","",3,4,1,1,11,77,104568,91130
717247383,Existing Customer,48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,1,2,4,0.8,1,"","","","",1,1,"",3,92,99001,146676
717579258,Attrited Customer,36,M,1,Unknown,Unknown,$40K - $60K,Blue,36,2,5,9,-2,-1.0,2,2,"",1,3,2,2,2,14,94,126117,109416
718343058,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,40,1,6,5,2,2.0,2,2,1,1,"",2,1,2,11,82,94285,105850
718576908,Existing Customer,49,F,4,Uneducated,Married,Unknown,Blue,36,4,4,9,-1,-0.25,1,1,1,1,3,1,3,2,13,108,157107,120514
718957083,Existing Customer,48,F,1,Graduate,Single,Less than $40K,Blue,35,5,6,9,2,0.4,2,1,3,"",3,1,1,4,15,108,104663,131781
719234883,Existing Customer,57,M,3,Graduate,Single,$120K +,Blue,49,5,5,2,8,1.6,1,1,3,"","",1,1,"",7,98,124570,125385
719466558,Existing Customer,60,F,0,High School,Single,Unknown,Blue,36,3,6,4,5,1.67,2,2,1,1,2,1,"",1,10,79,118939,71434
719873808,Existing Customer,34,M,1,College,Married,$60K - $80K,Blue,23,3,5,2,6,2.0,1,2,2,"","","",2,"",7,97,121661,162679
720236433,Existing Customer,41,M,4,College,Married,$80K - $120K,Blue,22,1,3,3,1,1.0,2,"","",1,"",1,"",2,6,104,118801,120282
720349983,Existing Customer,32,F,1,Unknown,Divorced,Less than $40K,Blue,19,3,7,4,6,2.0,3,"",4,"","",1,1,2,11,82,105637,97438
720871383,Existing Customer,36,M,2,Graduate,Married,$80K - $120K,Blue,28,5,4,4,5,1.0,1,1,1,1,1,"",2,1,8,105,139075,111807
721498008,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,35,5,5,2,8,1.6,1,"",1,3,1,1,"","",7,82,106173,99028
742552683,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,31,6,10,5,11,1.83,2,3,3,2,1,1,1,2,15,89,85275,99758
751487358,Existing Customer,39,F,3,Graduate,Married,Less than $40K,Blue,32,5,4,7,2,0.4,1,1,1,1,1,2,2,2,11,86,111684,125830
772525308,Existing Customer,43,M,3,College,Single,$40K - $60K,Blue,33,5,7,7,5,1.0,1,1,3,2,4,"",1,2,14,81,93691,73839
779320983,Existing Customer,46,M,4,Uneducated,Single,$80K - $120K,Blue,28,4,4,4,4,1.0,1,2,"",1,"",2,1,1,8,107,139058,141534
779791008,Existing Customer,43,M,3,High School,Married,$80K - $120K,Blue,32,6,6,6,6,1.0,2,1,2,1,3,1,2,"",12,101,143040,119449
779916408,Existing Customer,39,F,4,Graduate,Single,Unknown,Blue,23,1,2,8,-5,-5.0,"","",1,1,1,"",6,1,10,94,139741,96775
783910008,Existing Customer,37,F,0,Unknown,Married,Less than $40K,Blue,31,5,2,3,4,0.8,"",1,"",1,1,"",1,1,5,96,120411,125364
787515333,Attrited Customer,40,M,3,Uneducated,Married,$80K - $120K,Blue,29,3,8,6,5,1.67,1,3,2,2,2,2,1,1,14,88,119398,92408
788684508,Existing Customer,36,M,4,Uneducated,Married,$80K - $120K,Blue,25,4,4,7,1,0.25,"","","",4,"",4,1,2,11,108,159350,135737
789467508,Existing Customer,65,F,0,Graduate,Married,$40K - $60K,Blue,56,5,5,2,8,1.6,1,2,1,1,"",1,"",1,7,91,116458,118236
795997908,Existing Customer,36,M,2,High School,Married,$80K - $120K,Blue,30,6,4,5,5,0.83,1,"",1,2,2,2,"",1,9,101,131339,91422
797638383,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,4,8,5,7,1.75,2,2,1,3,1,2,2,"",13,100,133932,117204
797643708,Existing Customer,47,M,1,High School,Married,$120K +,Blue,41,3,8,2,9,3.0,1,"",4,3,"","",1,1,10,90,119859,95294
798007308,Existing Customer,57,F,3,High School,Married,Unknown,Blue,51,6,9,2,13,2.17,3,1,2,3,1,"","",1,11,91,103828,111792
800869758,Existing Customer,49,M,3,Unknown,Married,$80K - $120K,Blue,43,6,7,1,12,2.0,2,3,2,"",1,"","","",8,95,143859,104955
803355408,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,44,5,6,7,4,0.8,3,3,"","",2,1,1,3,13,97,110216,126326
806652483,Existing Customer,41,F,2,High School,Single,$40K - $60K,Blue,36,4,2,4,2,0.5,"",1,1,"","",2,1,1,6,90,128585,98689
818308533,Existing Customer,47,M,5,Post-Graduate,Married,Less than $40K,Blue,41,4,6,6,4,1.0,1,3,"",2,2,1,1,2,12,74,96226,113394
708427908,Existing Customer,52,F,4,College,Unknown,Less than $40K,Blue,39,6,8,5,9,1.5,3,3,1,1,1,2,"",2,13,99,129390,133452
708886533,Existing Customer,50,M,1,Graduate,Single,$120K +,Blue,41,4,5,2,7,1.75,"",1,3,1,"","","",2,7,77,124576,77702
709665783,Existing Customer,39,F,1,Unknown,Married,$40K - $60K,Blue,36,3,4,4,3,1.0,1,"","",3,1,"",3,"",8,92,112625,125365
710019933,Existing Customer,29,M,1,Uneducated,Single,$40K - $60K,Blue,22,2,5,4,3,1.5,"",2,1,2,"",2,1,1,9,96,80184,146350
710503308,Existing Customer,48,F,2,Graduate,Single,Unknown,Blue,29,6,3,2,7,1.17,1,1,1,"","","","",2,5,95,138258,87289
710787708,Existing Customer,56,F,1,Uneducated,Married,$40K - $60K,Blue,40,4,9,3,10,2.5,2,2,2,3,2,"",1,"",12,98,138420,95315
710937783,Existing Customer,53,F,0,Uneducated,Married,$40K - $60K,Blue,40,1,3,1,3,3.0,2,1,"","","","","",1,4,97,126688,104911
711305208,Existing Customer,52,M,2,Unknown,Married,$60K - $80K,Blue,36,6,12,1,17,2.83,2,1,5,4,"","",1,"",13,76,103137,95955
711697158,Existing Customer,60,M,0,Graduate,Married,Less than $40K,Blue,36,6,4,8,2,0.33,1,1,1,1,1,2,3,2,12,100,124394,128011
711775383,Existing Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,36,6,6,5,7,1.17,2,2,1,1,2,2,"",1,11,98,137061,109349
712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,Silver,39,5,6,3,8,1.6,2,1,3,"",2,1,"","",9,95,142470,117404
713691633,Existing Customer,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36,1,4,5,0,0.0,"",1,2,1,"",2,2,1,9,85,120379,73569
713931258,Attrited Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45,2,4,5,1,0.5,2,"",1,1,3,1,1,"",9,67,96625,68669
714259533,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,35,3,4,8,-1,-0.33,1,1,"",2,2,1,2,3,12,91,115072,116046
714392808,Existing Customer,51,M,3,Unknown,Married,$80K - $120K,Blue,43,3,7,8,2,0.67,1,1,2,3,1,3,3,1,15,100,133426,118229
714633858,Existing Customer,35,F,2,College,Married,Less than $40K,Blue,18,3,8,7,4,1.33,3,2,1,2,1,1,2,3,15,100,145669,109270
714665733,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,36,5,5,4,6,1.2,1,1,3,"",1,"",1,2,9,113,180006,119539
714781908,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,35,3,8,3,8,2.67,2,2,2,2,"",1,"",2,11,96,152312,86978
715054683,Existing Customer,50,M,2,Uneducated,Single,$80K - $120K,Blue,42,3,1,10,-6,-2.0,"","",1,"",3,4,2,1,11,103,149153,109954
715593783,Existing Customer,52,M,1,Unknown,Married,$80K - $120K,Blue,36,4,3,3,4,1.0,1,1,"",1,2,"","",1,6,94,131359,112938
715844733,Existing Customer,45,M,5,High School,Married,$60K - $80K,Blue,36,6,4,5,5,0.83,1,"",1,2,"",3,"",2,9,88,136652,105768
715955208,Existing Customer,35,F,1,High School,Single,Less than $40K,Blue,26,3,3,5,1,0.33,1,"","",2,2,"","",3,8,93,112633,110601
716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,39,3,4,5,2,0.67,1,1,"",2,1,3,1,"",9,94,136737,119650
717189183,Existing Customer,35,M,1,Doctorate,Single,$40K - $60K,Blue,24,6,5,4,7,1.17,2,1,2,"",1,"",1,2,9,108,96554,155458
718083483,Existing Customer,42,M,3,Uneducated,Unknown,Less than $40K,Blue,35,4,4,3,5,1.25,2,"",1,1,"","",3,"",7,91,133604,95099
718197108,Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,36,5,3,6,2,0.4,"",1,2,"",1,1,2,2,9,88,126591,119570
718654533,Existing Customer,33,F,1,High School,Single,Less than $40K,Silver,24,5,6,1,10,2.0,1,1,2,2,"",1,"","",7,102,116448,147815
719240358,Existing Customer,60,M,1,Unknown,Single,$60K - $80K,Blue,50,4,3,7,0,0.0,1,1,"",1,1,4,1,1,10,97,122088,131879
720259308,Existing Customer,39,M,3,High School,Single,$80K - $120K,Blue,30,5,4,3,6,1.2,2,"",1,1,2,"","",1,7,102,141753,113921
720463833,Existing Customer,42,M,5,Uneducated,Single,$60K - $80K,Blue,36,1,6,3,4,4.0,1,1,2,2,1,2,"","",9,95,119208,127167
720682308,Existing Customer,59,F,0,Uneducated,Single,Unknown,Blue,46,5,7,2,10,2.0,"",3,2,2,1,"","",1,9,89,136268,113862
720799608,Existing Customer,57,F,2,Graduate,Married,$40K - $60K,Blue,49,5,5,2,8,1.6,1,2,1,1,"","",1,1,7,100,118577,94944
721388283,Existing Customer,54,M,2,Post-Graduate,Single,$120K +,Blue,45,3,6,4,5,1.67,1,1,3,1,"",2,"",2,10,98,132638,110086
734909358,Existing Customer,43,M,4,Graduate,Single,$80K - $120K,Blue,33,4,6,6,4,1.0,4,"",1,1,1,2,1,2,12,90,135170,103611
756383283,Existing Customer,38,F,3,College,Married,Less than $40K,Blue,31,3,9,7,5,1.67,3,2,1,3,3,3,1,"",16,117,152830,162151
772268058,Existing Customer,46,F,4,Uneducated,Single,Less than $40K,Blue,35,5,4,4,5,1.0,2,"",1,1,1,1,"",2,8,113,135970,138399
773257233,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,39,4,6,9,1,0.25,2,1,1,2,"",6,3,"",15,95,144377,97544
778444908,Existing Customer,57,M,2,Graduate,Married,$120K +,Silver,39,4,6,4,6,1.5,1,3,1,1,"","","",4,10,101,118234,134392
778747608,Existing Customer,65,F,1,Unknown,Single,Unknown,Blue,46,3,6,5,4,1.33,1,2,3,"",2,3,"","",11,96,146290,111262
779856483,Existing Customer,38,M,2,Post-Graduate,Single,$80K - $120K,Blue,22,4,6,2,8,2.0,1,"",4,1,"",1,"",1,8,96,125323,126251
779993208,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue,28,3,7,4,6,2.0,2,3,"",2,"","",1,3,11,81,112781,118726
780581508,Existing Customer,58,F,1,Doctorate,Single,$40K - $60K,Silver,47,5,6,6,5,1.0,3,"",3,"",2,1,"",3,12,104,111169,139779
785311158,Existing Customer,54,F,2,Graduate,Single,Less than $40K,Blue,48,6,6,4,8,1.33,3,"",2,1,"",1,2,1,10,93,147386,108498
787482033,Attrited Customer,60,M,1,High School,Divorced,$80K - $120K,Blue,48,1,10,5,6,6.0,3,1,4,2,1,2,1,1,15,103,144424,117456
787587033,Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,32,3,10,3,10,3.33,2,5,2,1,2,"","",1,13,91,120630,106528
788824083,Existing Customer,41,M,2,Uneducated,Single,$120K +,Blue,24,2,5,7,0,0.0,3,2,"","",1,"",2,4,12,94,117878,112582
789351783,Existing Customer,40,F,5,Graduate,Married,Less than $40K,Blue,30,3,8,7,4,1.33,2,2,3,1,4,1,1,1,15,86,129313,123064
789823383,Existing Customer,44,F,3,Unknown,Single,Less than $40K,Blue,34,3,5,2,6,2.0,2,2,"",1,"","","",2,7,78,118385,94520
808669083,Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,47,3,6,9,0,0.0,1,2,1,2,2,1,3,3,15,79,127355,93632
809599158,Attrited Customer,48,M,4,Uneducated,Single,$80K - $120K,Silver,43,2,2,4,0,0.0,"",1,"",1,2,1,"",1,6,92,130359,124329
812449758,Attrited Customer,43,M,3,High School,Single,$60K - $80K,Blue,38,2,9,4,7,3.5,"",3,4,2,"",1,3,"",13,108,144031,130368
816843933,Existing Customer,39,M,2,High School,Married,$80K - $120K,Blue,34,6,9,5,10,1.67,1,6,2,"",1,2,2,"",14,102,166488,117313
708147108,Existing Customer,26,M,0,Graduate,Divorced,Unknown,Blue,36,6,11,6,11,1.83,3,1,4,3,1,1,2,2,17,93,94570,126923
708498033,Attrited Customer,44,F,3,Unknown,Married,Less than $40K,Blue,36,3,4,6,1,0.33,1,"",1,2,2,3,1,"",10,100,101904,155795
708602283,Existing Customer,40,F,4,Uneducated,Married,Unknown,Blue,36,3,9,3,9,3.0,1,3,3,2,1,1,"",1,12,83,81540,115868
708841233,Attrited Customer,41,M,2,College,Married,$80K - $120K,Blue,33,2,6,10,-2,-1.0,3,"","",3,2,"",2,6,16,105,141428,121074
708887433,Existing Customer,65,M,0,Graduate,Single,Less than $40K,Blue,56,6,7,3,10,1.67,1,3,2,1,1,"",1,1,10,98,110932,147320
709326183,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,40,6,8,9,5,0.83,1,3,2,2,4,3,1,1,17,98,137219,116369
709902108,Existing Customer,51,M,2,High School,Married,$80K - $120K,Blue,40,4,6,9,1,0.25,"",1,5,"",2,1,4,2,15,97,101435,127413
710036508,Existing Customer,42,M,5,Uneducated,Married,$40K - $60K,Blue,34,5,4,3,6,1.2,1,1,2,"","",1,"",2,7,112,154619,134590
710567508,Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,44,4,4,5,3,0.75,1,2,1,"",2,1,"",2,9,86,114157,124288
711231558,Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue,40,6,5,6,5,0.83,1,1,"",3,1,1,2,2,11,86,94546,104795
711571383,Existing Customer,46,M,2,High School,Unknown,Less than $40K,Blue,37,3,4,7,0,0.0,"",1,1,2,3,2,1,1,11,90,148359,90429
711913833,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,4,6,9,1,0.25,2,"",2,2,4,2,1,2,15,94,110679,140501
712720158,Existing Customer,68,M,1,Graduate,Married,Unknown,Blue,56,5,9,7,7,1.4,2,5,1,1,3,1,"",3,16,88,100624,136121
712879158,Existing Customer,49,M,1,High School,Married,$60K - $80K,Gold,36,2,7,5,4,2.0,1,1,2,3,1,3,1,"",12,90,106535,121194
713019783,Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,35,3,7,5,5,1.67,1,2,3,1,1,2,"",2,12,110,131387,132172
713149683,Existing Customer,44,F,3,College,Single,Less than $40K,Blue,24,5,5,9,1,0.2,2,2,"",1,4,1,1,3,14,100,156950,101108
713375658,Existing Customer,37,M,2,Graduate,Divorced,$40K - $60K,Blue,17,6,5,5,6,1.0,2,1,1,1,3,1,1,"",10,95,136409,129069
713588958,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,25,4,4,3,5,1.25,2,1,"",1,1,"","",2,7,77,98393,92933
714212358,Attrited Customer,38,F,3,High School,Single,Unknown,Blue,36,1,7,1,7,7.0,2,1,1,3,"","",1,"",8,91,82712,134857
714857508,Existing Customer,44,F,4,Doctorate,Married,Unknown,Blue,36,5,6,4,7,1.4,"",1,3,2,"","","",4,10,101,119974,127166
714938733,Attrited Customer,48,M,1,Post-Graduate,Single,$80K - $120K,Blue,38,4,6,7,3,0.75,2,1,2,1,2,1,2,2,13,92,96410,122857
715079208,Existing Customer,54,M,1,College,Married,$80K - $120K,Blue,42,4,6,6,4,1.0,2,1,1,2,2,3,1,"",12,100,149849,125799
716094333,Existing Customer,49,M,1,Graduate,Single,$80K - $120K,Blue,42,6,3,5,4,0.67,1,1,"",1,1,3,1,"",8,98,105579,154361
716271183,Attrited Customer,45,F,2,Uneducated,Single,Less than $40K,Blue,37,3,7,6,4,1.33,"",2,2,3,3,"",1,2,13,105,139015,139657
716688183,Attrited Customer,51,F,1,High School,Married,Less than $40K,Blue,43,4,3,6,1,0.25,1,1,1,"",2,1,1,2,9,95,132192,102836
717443658,Existing Customer,37,F,0,Graduate,Divorced,$40K - $60K,Blue,28,4,3,9,-2,-0.5,"",1,"",2,1,1,5,2,12,98,137329,108093
718344033,Existing Customer,47,M,2,College,Married,$120K +,Blue,35,4,2,3,3,0.75,1,"","",1,1,1,1,"",5,109,127510,135770
718983333,Existing Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,43,6,8,8,6,1.0,2,2,2,2,5,2,1,"",16,83,91461,105680
719883858,Existing Customer,58,M,2,Graduate,Married,Less than $40K,Blue,48,4,1,4,1,0.25,"","","",1,"","",3,1,5,96,148563,139318
741116058,Existing Customer,48,M,2,Graduate,Married,$40K - $60K,Blue,41,5,8,1,12,2.4,3,2,2,1,1,"","","",9,87,107619,119013
773448558,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,40,6,4,5,5,0.83,1,"",3,"",1,1,1,2,9,83,100752,110490
779528658,Existing Customer,42,M,4,College,Unknown,$60K - $80K,Blue,25,4,3,4,3,0.75,1,1,"",1,3,1,"","",7,93,127760,115168
779642733,Existing Customer,42,F,5,Unknown,Married,Less than $40K,Blue,25,3,3,4,2,0.67,1,"",2,"","",1,1,2,7,107,132391,119428
787500333,Existing Customer,52,M,2,Post-Graduate,Single,$80K - $120K,Blue,40,6,5,4,7,1.17,"",2,1,2,"",1,2,1,9,84,137329,90218
788719533,Existing Customer,53,M,4,Post-Graduate,Married,$80K - $120K,Blue,34,1,6,5,2,2.0,2,1,1,2,"",4,"",1,11,92,92880,120448
792795933,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,30,5,5,6,4,0.8,1,2,1,1,3,1,2,"",11,105,147916,133141
792912708,Existing Customer,45,M,5,Graduate,Married,$40K - $60K,Silver,39,3,4,6,1,0.33,4,"","","",3,"",2,1,10,95,155236,113724
794498733,Existing Customer,40,M,2,Unknown,Single,$120K +,Blue,21,6,4,3,7,1.17,1,1,1,1,"",2,"",1,7,72,83807,107630
808527183,Existing Customer,46,F,3,College,Married,Less than $40K,Blue,41,4,5,3,6,1.5,"",2,"",3,1,"",2,"",8,99,151327,96039
809962908,Existing Customer,48,F,2,Graduate,Single,Unknown,Blue,43,5,4,7,2,0.4,1,1,2,"",1,2,1,3,11,91,103582,118268
812809083,Existing Customer,37,F,3,Unknown,Single,Unknown,Blue,32,3,8,5,6,2.0,"",3,2,3,1,2,"",2,13,87,138086,82622
823833483,Existing Customer,41,M,3,Graduate,Single,$40K - $60K,Blue,37,3,10,7,6,2.0,1,4,1,4,"",3,1,3,17,93,132430,118523
